Time,Toy_Switch,Child_EG,Parent_EG
07:51.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:51.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:51.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:51.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:51.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:51.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:51.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:52.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:52.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:52.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:52.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:53.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:53.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blink (6)
07:53.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blink (6)
07:53.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blink (6)
07:53.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blink (6)
07:53.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:53.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:54.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:54.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:54.1,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Blue Toy (1)
07:54.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.2,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.3,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.4,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Blue Toy (1)
07:54.5,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Extraneous Eye Movement (9)
07:54.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Extraneous Eye Movement (9)
07:54.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.6,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.7,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:54.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.1,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
07:55.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:55.7,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
07:55.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.8,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:55.9,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.0,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.1,"Toy Switch Absent,RBG Toys Set B",EG Partner's Hand (11),EG Partner's Face (4)
07:56.1,"Toy Switch Absent,RBG Toys Set B",EG Extraneous Eye Movement (9),EG Partner's Face (4)
07:56.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:56.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:56.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:56.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:56.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:56.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:57.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:57.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:57.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:57.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:57.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:58.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:58.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:58.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:58.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
07:59.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:59.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
07:59.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
07:59.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.0,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.1,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
08:00.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.2,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.3,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Blue Toy (1)
08:00.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Extraneous Eye Movement (9)
08:00.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.4,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.5,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.6,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.7,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.8,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
08:00.9,"Toy Switch Absent,RBG Toys Set B",EG Blue Toy (1),EG Partner's Face (4)
